ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd,factor,dailylimit_fac,ml_spd_fac,adjusted_spd_fac
AirFryer,1978,3471,2018-09-09,12.4695,7.45,6.19948,0.75,49.878,29.8,24.79792
AirFryer,1978,3472,2018-09-09,51.9375,39.14,37.1996,0.75,207.75,156.56,148.7984
AirFryer,1978,4277,2018-09-09,2.53171,11.63,0.790858,0.75,10.12684,46.52,3.163432
AirFryer,1978,4276,2018-09-08,15.3377,19.47,21.1624,0.75,61.3508,77.88,84.6496
AirFryer,1978,3470,2018-09-08,35.0,21.86,23.5524,0.75,140.0,87.44,94.2096
AirFryer,1978,3471,2018-09-08,20.2144,12.34,14.0324,0.75,80.8576,49.36,56.1296
AirFryer,1978,3472,2018-09-08,41.5,49.35,51.0424,0.75,166.0,197.4,204.1696
AirFryer,1978,4277,2018-09-08,13.0,13.57,15.2624,0.75,52.0,54.28,61.0496
AirFryer,1978,4276,2018-09-07,15.3377,22.79,25.1404,0.75,61.3508,91.16,100.5616
AirFryer,1978,3470,2018-09-07,35.0,16.69,19.0404,0.75,140.0,66.76,76.1616
AirFryer,1978,3471,2018-09-07,20.2144,12.5,14.8504,0.75,80.8576,50.0,59.4016
AirFryer,1978,3472,2018-09-07,41.5,48.38,50.7304,0.75,166.0,193.52,202.9216
AirFryer,1978,4277,2018-09-07,13.0,12.94,15.2904,0.75,52.0,51.76,61.1616
AirFryer,1978,4276,2018-09-06,15.3377,21.72,19.5542,0.75,61.3508,86.88,78.2168
AirFryer,1978,3470,2018-09-06,35.0,42.83,38.5592,0.75,140.0,171.32,154.2368
AirFryer,1978,3471,2018-09-06,20.2144,13.72,12.4695,0.75,80.8576,54.88,49.878
AirFryer,1978,3472,2018-09-06,41.5,57.69,51.9375,0.75,166.0,230.76,207.75
AirFryer,1978,4277,2018-09-06,13.0,15.48,2.53171,0.75,52.0,61.92,10.12684
AirFryer,1978,4276,2018-09-05,15.3377,19.26,17.9217,0.75,61.3508,77.04,71.6868
AirFryer,1978,3470,2018-09-05,35.0,38.58,35.8992,0.75,140.0,154.32,143.5968
AirFryer,1978,3471,2018-09-05,20.2144,9.94,8.68948,0.75,80.8576,39.76,34.75792
AirFryer,1978,3472,2018-09-05,41.5,58.68,54.6025,0.75,166.0,234.72,218.41
AirFryer,1978,4277,2018-09-05,13.0,14.24,7.93925,0.75,52.0,56.96,31.757
AirFryer,1978,4276,2018-09-04,15.3377,18.2,20.3044,0.75,61.3508,72.8,81.2176
AirFryer,1978,3470,2018-09-04,35.0,24.66,26.7644,0.75,140.0,98.64,107.0576
AirFryer,1978,3471,2018-09-04,20.2144,8.28,10.3844,0.75,80.8576,33.12,41.5376
AirFryer,1978,3472,2018-09-04,41.5,50.76,52.8644,0.75,166.0,203.04,211.4576
AirFryer,1978,4277,2018-09-04,13.0,12.63,14.7344,0.75,52.0,50.52,58.9376
AirFryer,1978,4276,2018-09-03,15.3377,17.71,0.260173,0.75,61.3508,70.84,1.040692
AirFryer,1978,3470,2018-09-03,35.0,62.1,57.2684,0.75,140.0,248.4,229.0736
AirFryer,1978,3471,2018-09-03,20.2144,5.49,4.86474,0.75,80.8576,21.96,19.45896
AirFryer,1978,3472,2018-09-03,41.5,62.67,57.7941,0.75,166.0,250.68,231.1764
AirFryer,1978,4277,2018-09-03,13.0,13.32,4.86474,0.75,52.0,53.28,19.45896
AirFryer,1978,4276,2018-09-02,15.3377,18.25,0.417101,0.75,61.3508,73.0,1.668404
AirFryer,1978,3470,2018-09-02,35.0,73.59,17.5195,0.75,140.0,294.36,70.078
AirFryer,1978,3471,2018-09-02,20.2144,0.0,2.5,0.75,80.8576,0.0,10.0
AirFryer,1978,3472,2018-09-02,41.5,106.75,104.198,0.75,166.0,427.0,416.792
AirFryer,1978,4277,2018-09-02,13.0,11.78,0.417101,0.75,52.0,47.12,1.668404
AirFryer,1978,4276,2018-09-01,22.8377,18.38,7.56399,0.75,91.3508,73.52,30.25596
AirFryer,1978,3470,2018-09-01,67.5,102.19,90.7977,0.75,270.0,408.76,363.1908
AirFryer,1978,3471,2018-09-01,20.2144,8.32,7.56399,0.75,80.8576,33.28,30.25596
AirFryer,1978,3472,2018-09-01,98.25,125.91,113.312,0.75,393.0,503.64,453.248
AirFryer,1978,4277,2018-09-01,18.0,13.93,7.56399,0.75,72.0,55.72,30.25596
AirFryer,1978,4276,2018-08-30,22.8377,19.86,11.684,0.75,91.3508,79.44,46.736
AirFryer,1978,4277,2018-08-30,18.0,16.15,11.684,0.75,72.0,64.6,46.736
AirFryer,1978,3470,2018-08-30,67.5,107.29,84.5807,0.75,270.0,429.16,338.3228
AirFryer,1978,3471,2018-08-30,20.2144,12.44,11.684,0.75,80.8576,49.76,46.736
AirFryer,1978,3472,2018-08-30,98.25,126.76,107.169,0.75,393.0,507.04,428.676
AirFryer,1978,4276,2018-08-29,22.8377,16.44,10.8984,0.75,91.3508,65.76,43.5936
AirFryer,1978,4277,2018-08-29,18.0,13.91,12.776,0.75,72.0,55.64,51.104
AirFryer,1978,3470,2018-08-29,67.5,94.16,83.5518,0.75,270.0,376.64,334.2072
AirFryer,1978,3471,2018-08-29,20.2144,15.18,12.776,0.75,80.8576,60.72,51.104
AirFryer,1978,3472,2018-08-29,98.25,120.36,106.8,0.75,393.0,481.44,427.2
AirFryer,1978,4276,2018-08-28,22.8377,13.9,11.632,0.75,91.3508,55.6,46.528
AirFryer,1978,4277,2018-08-28,18.0,15.16,0.428935,0.75,72.0,60.64,1.71574
AirFryer,1978,3470,2018-08-28,67.5,83.2,78.9329,0.75,270.0,332.8,315.7316
AirFryer,1978,3471,2018-08-28,20.2144,16.91,16.0427,0.75,80.8576,67.64,64.1708
AirFryer,1978,3472,2018-08-28,98.25,126.24,119.766,0.75,393.0,504.96,479.064
AirFryer,1978,4276,2018-08-27,22.8377,17.41,10.634,0.75,91.3508,69.64,42.536
AirFryer,1978,4277,2018-08-27,18.0,15.65,10.634,0.75,72.0,62.6,42.536
AirFryer,1978,3470,2018-08-27,67.5,90.13,74.7644,0.75,270.0,360.52,299.0576
AirFryer,1978,3471,2018-08-27,20.2144,11.39,10.634,0.75,80.8576,45.56,42.536
AirFryer,1978,3472,2018-08-27,98.25,139.8,120.136,0.75,393.0,559.2,480.544
AirFryer,1978,4276,2018-08-26,22.8377,19.54,11.024,0.75,91.3508,78.16,44.096
AirFryer,1978,4277,2018-08-26,18.0,13.32,11.024,0.75,72.0,53.28,44.096
AirFryer,1978,3470,2018-08-26,67.5,86.28,69.1307,0.75,270.0,345.12,276.5228
AirFryer,1978,3471,2018-08-26,20.2144,11.78,11.024,0.75,80.8576,47.12,44.096
AirFryer,1978,3472,2018-08-26,98.25,145.87,124.599,0.75,393.0,583.48,498.396
AirFryer,1978,4276,2018-08-25,22.8377,19.09,13.094,0.75,91.3508,76.36,52.376
AirFryer,1978,3470,2018-08-25,67.5,93.88,60.3003,0.75,270.0,375.52,241.2012
AirFryer,1978,3471,2018-08-25,20.2144,14.86,13.094,0.75,80.8576,59.44,52.376
AirFryer,1978,3472,2018-08-25,98.25,153.87,127.22,0.75,393.0,615.48,508.88
AirFryer,1978,4277,2018-08-25,18.0,13.85,13.094,0.75,72.0,55.4,52.376
AirFryer,1978,4276,2018-08-24,22.8377,20.02,14.064,0.75,91.3508,80.08,56.256
AirFryer,1978,3470,2018-08-24,67.5,83.26,66.5763,0.75,270.0,333.04,266.3052
AirFryer,1978,3471,2018-08-24,20.2144,14.82,14.064,0.75,80.8576,59.28,56.256
AirFryer,1978,3472,2018-08-24,98.25,145.01,118.034,0.75,393.0,580.04,472.136
AirFryer,1978,4277,2018-08-24,18.0,14.92,14.064,0.75,72.0,59.68,56.256
AirFryer,1978,4276,2018-08-23,22.8377,16.45,10.6309,0.75,91.3508,65.8,42.5236
AirFryer,1978,3470,2018-08-23,67.5,78.17,67.6606,0.75,270.0,312.68,270.6424
AirFryer,1978,3471,2018-08-23,20.2144,16.38,15.246,0.75,80.8576,65.52,60.984
AirFryer,1978,3472,2018-08-23,98.25,136.35,118.019,0.75,393.0,545.4,472.076
AirFryer,1978,4277,2018-08-23,18.0,16.41,15.246,0.75,72.0,65.64,60.984
AirFryer,1978,4276,2018-08-22,22.8377,18.52,13.994,0.75,91.3508,74.08,55.976
AirFryer,1978,3470,2018-08-22,67.5,94.26,64.3948,0.75,270.0,377.04,257.5792
AirFryer,1978,3471,2018-08-22,20.2144,19.15,13.994,0.75,80.8576,76.6,55.976
AirFryer,1978,3472,2018-08-22,98.25,147.78,120.425,0.75,393.0,591.12,481.7
AirFryer,1978,4277,2018-08-22,18.0,14.75,13.994,0.75,72.0,59.0,55.976
AirFryer,1978,4276,2018-08-21,22.8377,20.35,7.20706,0.75,91.3508,81.4,28.82824
AirFryer,1978,3470,2018-08-21,67.5,76.78,67.5475,0.75,270.0,307.12,270.19
AirFryer,1978,3471,2018-08-21,20.2144,16.96,13.636,0.75,80.8576,67.84,54.544
AirFryer,1978,3472,2018-08-21,98.25,141.83,124.776,0.75,393.0,567.32,499.104
AirFryer,1978,4277,2018-08-21,18.0,14.77,13.636,0.75,72.0,59.08,54.544
AirFryer,1978,4276,2018-08-20,22.8377,21.53,15.114,0.75,91.3508,86.12,60.456
AirFryer,1978,3470,2018-08-20,67.5,91.83,67.5846,0.75,270.0,367.32,270.3384
AirFryer,1978,3471,2018-08-20,20.2144,16.92,15.114,0.75,80.8576,67.68,60.456
AirFryer,1978,3472,2018-08-20,98.25,142.33,113.876,0.75,393.0,569.32,455.504
AirFryer,1978,4277,2018-08-20,18.0,15.87,15.114,0.75,72.0,63.48,60.456
AirFryer,1978,4276,2018-08-19,22.8377,21.38,15.004,0.75,91.3508,85.52,60.016
AirFryer,1978,3470,2018-08-19,67.5,108.35,65.0704,0.75,270.0,433.4,260.2816
AirFryer,1978,3471,2018-08-19,20.2144,17.8,15.004,0.75,80.8576,71.2,60.016
AirFryer,1978,3472,2018-08-19,98.25,145.62,116.72,0.75,393.0,582.48,466.88
AirFryer,1978,4277,2018-08-19,18.0,15.76,15.004,0.75,72.0,63.04,60.016
AirFryer,1978,4276,2018-08-18,22.8377,28.25,16.484,0.75,91.3508,113.0,65.936
AirFryer,1978,3470,2018-08-18,67.5,106.21,67.7272,0.75,270.0,424.84,270.9088
AirFryer,1978,3471,2018-08-18,20.2144,17.24,16.484,0.75,80.8576,68.96,65.936
AirFryer,1978,3472,2018-08-18,98.25,140.19,109.623,0.75,393.0,560.76,438.492
AirFryer,1978,4277,2018-08-18,18.0,18.38,16.484,0.75,72.0,73.52,65.936
AirFryer,1978,4276,2018-08-17,22.8377,22.4,16.174,0.75,91.3508,89.6,64.696
AirFryer,1978,3470,2018-08-17,67.5,122.19,76.4539,0.75,270.0,488.76,305.8156
AirFryer,1978,3471,2018-08-17,20.2144,17.97,16.174,0.75,80.8576,71.88,64.696
AirFryer,1978,3472,2018-08-17,98.25,129.54,101.826,0.75,393.0,518.16,407.304
AirFryer,1978,4277,2018-08-17,18.0,16.93,16.174,0.75,72.0,67.72,64.696
AirFryer,1978,4276,2018-08-16,22.8377,23.69,14.114,0.75,91.3508,94.76,56.456
AirFryer,1978,3470,2018-08-16,67.5,109.33,58.1696,0.75,270.0,437.32,232.6784
AirFryer,1978,3471,2018-08-16,20.2144,20.47,14.114,0.75,80.8576,81.88,56.456
AirFryer,1978,3472,2018-08-16,98.25,155.28,126.291,0.75,393.0,621.12,505.164
AirFryer,1978,4277,2018-08-16,18.0,14.87,14.114,0.75,72.0,59.48,56.456
AirFryer,1978,4276,2018-08-15,22.8377,22.7,3.49249,0.75,91.3508,90.8,13.96996
AirFryer,1978,3470,2018-08-15,67.5,104.34,81.0788,0.75,270.0,417.36,324.3152
AirFryer,1978,3471,2018-08-15,20.2144,4.35,4.0,0.75,80.8576,17.4,16.0
AirFryer,1978,3472,2018-08-15,98.25,141.57,134.738,0.75,393.0,566.28,538.952
AirFryer,1978,4277,2018-08-15,18.0,18.77,3.49249,0.75,72.0,75.08,13.96996
AirFryer,1978,4276,2018-08-14,22.8377,23.05,12.694,0.75,91.3508,92.2,50.776
AirFryer,1978,3470,2018-08-14,67.5,118.48,72.66,0.75,270.0,473.92,290.64
AirFryer,1978,3471,2018-08-14,20.2144,13.45,12.694,0.75,80.8576,53.8,50.776
AirFryer,1978,3472,2018-08-14,98.25,139.48,116.06,0.75,393.0,557.92,464.24
AirFryer,1978,4277,2018-08-14,18.0,17.22,12.694,0.75,72.0,68.88,50.776
AirFryer,1978,4276,2018-08-13,22.8377,23.0,15.714,0.75,91.3508,92.0,62.856
AirFryer,1978,3470,2018-08-13,67.5,135.08,57.7094,0.75,270.0,540.32,230.8376
AirFryer,1978,3471,2018-08-13,20.2144,16.47,15.714,0.75,80.8576,65.88,62.856
AirFryer,1978,3472,2018-08-13,98.25,153.95,121.951,0.75,393.0,615.8,487.804
AirFryer,1978,4277,2018-08-13,18.0,19.44,15.714,0.75,72.0,77.76,62.856
AirFryer,1978,4276,2018-08-03,22.8377,23.55,1.2649,0.75,91.3508,94.2,5.0596
AirFryer,1978,3467,2018-08-03,10.4306,29.85,1.2649,0.75,41.7224,119.4,5.0596
AirFryer,1978,3469,2018-08-03,1.4469,1.64,1.2649,0.75,5.7876,6.56,5.0596
AirFryer,1978,3470,2018-08-03,50.0,119.46,90.9278,0.75,200.0,477.84,363.7112
AirFryer,1978,3471,2018-08-03,20.2144,20.07,1.2649,0.75,80.8576,80.28,5.0596
AirFryer,1978,3472,2018-08-03,98.25,130.96,126.544,0.75,393.0,523.84,506.176
AirFryer,1978,3473,2018-08-03,3.88145,13.77,1.2649,0.75,15.5258,55.08,5.0596
AirFryer,1978,4277,2018-08-03,18.0,18.74,1.2649,0.75,72.0,74.96,5.0596
AirFryer,1978,4276,2018-08-02,22.8377,20.79,1.4949,0.75,91.3508,83.16,5.9796
AirFryer,1978,3467,2018-08-02,10.4306,16.4,1.4949,0.75,41.7224,65.6,5.9796
AirFryer,1978,3469,2018-08-02,1.4469,1.87,1.4949,0.75,5.7876,7.48,5.9796
AirFryer,1978,3470,2018-08-02,50.0,98.89,84.2923,0.75,200.0,395.56,337.1692
AirFryer,1978,3471,2018-08-02,20.2144,18.29,1.4949,0.75,80.8576,73.16,5.9796
AirFryer,1978,3472,2018-08-02,98.25,137.27,131.799,0.75,393.0,549.08,527.196
AirFryer,1978,3473,2018-08-02,3.88145,15.28,1.4949,0.75,15.5258,61.12,5.9796
AirFryer,1978,4277,2018-08-02,18.0,17.2,1.4949,0.75,72.0,68.8,5.9796
AirFryer,1978,4276,2018-08-01,22.8377,24.02,23.3295,0.75,91.3508,96.08,93.318
AirFryer,1978,3467,2018-08-01,10.4306,16.12,1.61735,0.75,41.7224,64.48,6.4694
AirFryer,1978,3469,2018-08-01,1.4469,2.18,1.61735,0.75,5.7876,8.72,6.4694
AirFryer,1978,3470,2018-08-01,50.0,88.64,86.092,0.75,200.0,354.56,344.368
AirFryer,1978,3471,2018-08-01,20.2144,17.53,1.61735,0.75,80.8576,70.12,6.4694
AirFryer,1978,3472,2018-08-01,98.25,106.57,103.507,0.75,393.0,426.28,414.028
AirFryer,1978,3473,2018-08-01,3.88145,15.49,1.61735,0.75,15.5258,61.96,6.4694
AirFryer,1978,4277,2018-08-01,18.0,19.63,5.66343,0.75,72.0,78.52,22.65372
AirFryer,1978,4276,2018-07-31,22.8377,20.61,20.1978,0.75,91.3508,82.44,80.7912
AirFryer,1978,3467,2018-07-31,10.4306,14.42,1.12531,0.75,41.7224,57.68,4.50124
AirFryer,1978,3469,2018-07-31,1.4469,1.29,1.12531,0.75,5.7876,5.16,4.50124
AirFryer,1978,3470,2018-07-31,50.0,93.36,91.4928,0.75,200.0,373.44,365.9712
AirFryer,1978,3471,2018-07-31,20.2144,18.5,1.12531,0.75,80.8576,74.0,4.50124
AirFryer,1978,3472,2018-07-31,98.25,99.63,97.6374,0.75,393.0,398.52,390.5496
AirFryer,1978,3473,2018-07-31,3.88145,10.71,1.12531,0.75,15.5258,42.84,4.50124
AirFryer,1978,4277,2018-07-31,18.0,19.54,11.2318,0.75,72.0,78.16,44.9272
AirFryer,1978,4276,2018-07-30,22.8377,20.6,1.7349,0.75,91.3508,82.4,6.9396
AirFryer,1978,3467,2018-07-30,10.4306,14.91,1.7349,0.75,41.7224,59.64,6.9396
AirFryer,1978,3469,2018-07-30,1.4469,2.11,1.7349,0.75,5.7876,8.44,6.9396
AirFryer,1978,3470,2018-07-30,50.0,119.16,75.0992,0.75,200.0,476.64,300.3968
AirFryer,1978,3471,2018-07-30,20.2144,20.31,1.7349,0.75,80.8576,81.24,6.9396
AirFryer,1978,3472,2018-07-30,98.25,146.32,139.552,0.75,393.0,585.28,558.208
AirFryer,1978,3473,2018-07-30,3.88145,13.87,1.7349,0.75,15.5258,55.48,6.9396
AirFryer,1978,4277,2018-07-30,18.0,17.75,1.7349,0.75,72.0,71.0,6.9396
AirFryer,1978,4276,2018-07-29,22.8377,20.55,0.750203,0.75,91.3508,82.2,3.000812
AirFryer,1978,3467,2018-07-29,10.4306,10.53,0.750203,0.75,41.7224,42.12,3.000812
AirFryer,1978,3469,2018-07-29,1.4469,0.8,0.750203,0.75,5.7876,3.2,3.000812
AirFryer,1978,3470,2018-07-29,50.0,157.97,31.0964,0.75,200.0,631.88,124.3856
AirFryer,1978,3471,2018-07-29,20.2144,19.03,0.750203,0.75,80.8576,76.12,3.000812
AirFryer,1978,3472,2018-07-29,98.25,193.33,189.463,0.75,393.0,773.32,757.852
AirFryer,1978,3473,2018-07-29,3.88145,14.69,0.750203,0.75,15.5258,58.76,3.000812
AirFryer,1978,4277,2018-07-29,18.0,18.02,0.750203,0.75,72.0,72.08,3.000812
AirFryer,1978,4276,2018-07-28,22.8377,20.69,1.0049,0.75,91.3508,82.76,4.0196
AirFryer,1978,3467,2018-07-28,10.4306,15.28,1.0049,0.75,41.7224,61.12,4.0196
AirFryer,1978,3469,2018-07-28,1.4469,1.38,1.0049,0.75,5.7876,5.52,4.0196
AirFryer,1978,3470,2018-07-28,50.0,181.5,11.6601,0.75,200.0,726.0,46.6404
AirFryer,1978,3471,2018-07-28,20.2144,15.67,1.0049,0.75,80.8576,62.68,4.0196
AirFryer,1978,3472,2018-07-28,98.25,213.08,207.372,0.75,393.0,852.32,829.488
AirFryer,1978,3473,2018-07-28,3.88145,16.96,1.0049,0.75,15.5258,67.84,4.0196
AirFryer,1978,4277,2018-07-28,18.0,13.42,1.0049,0.75,72.0,53.68,4.0196
AirFryer,1978,4276,2018-07-27,22.8377,19.2,18.816,0.75,91.3508,76.8,75.264
AirFryer,1978,3467,2018-07-27,10.4306,16.78,16.4444,0.75,41.7224,67.12,65.7776
AirFryer,1978,3469,2018-07-27,1.4469,1.77,4.57061,0.75,5.7876,7.08,18.28244
AirFryer,1978,3470,2018-07-27,160.0,190.42,186.612,0.75,640.0,761.68,746.448
AirFryer,1978,3471,2018-07-27,20.2144,19.69,19.2962,0.75,80.8576,78.76,77.1848
AirFryer,1978,3472,2018-07-27,205.25,201.11,197.088,0.75,821.0,804.44,788.352
AirFryer,1978,3473,2018-07-27,18.8814,9.87,4.57061,0.75,75.5256,39.48,18.28244
AirFryer,1978,4277,2018-07-27,18.0,12.12,9.66383,0.75,72.0,48.48,38.65532
AirFryer,1978,4276,2018-07-26,22.8377,20.2,12.4764,0.75,91.3508,80.8,49.9056
AirFryer,1978,3467,2018-07-26,10.4306,16.14,1.82824,0.75,41.7224,64.56,7.31296
AirFryer,1978,3469,2018-07-26,1.4469,2.69,1.82824,0.75,5.7876,10.76,7.31296
AirFryer,1978,3470,2018-07-26,160.0,198.12,194.158,0.75,640.0,792.48,776.632
AirFryer,1978,3471,2018-07-26,20.2144,14.6,1.82824,0.75,80.8576,58.4,7.31296
AirFryer,1978,3472,2018-07-26,205.25,246.21,241.286,0.75,821.0,984.84,965.144
AirFryer,1978,3473,2018-07-26,18.8814,14.71,1.82824,0.75,75.5256,58.84,7.31296
AirFryer,1978,4277,2018-07-26,18.0,14.42,1.82824,0.75,72.0,57.68,7.31296
AirFryer,1978,4276,2018-07-25,22.8377,20.02,19.6196,0.75,91.3508,80.08,78.4784
AirFryer,1978,3467,2018-07-25,10.4306,13.32,3.04707,0.75,41.7224,53.28,12.18828
AirFryer,1978,3469,2018-07-25,1.4469,1.24,3.04707,0.75,5.7876,4.96,12.18828
AirFryer,1978,3470,2018-07-25,160.0,195.51,191.6,0.75,640.0,782.04,766.4
AirFryer,1978,3471,2018-07-25,20.2144,16.8,16.464,0.75,80.8576,67.2,65.856
AirFryer,1978,3472,2018-07-25,205.25,216.71,212.376,0.75,821.0,866.84,849.504
AirFryer,1978,3473,2018-07-25,18.8814,13.35,3.04707,0.75,75.5256,53.4,12.18828
AirFryer,1978,4277,2018-07-25,18.0,16.29,7.86063,0.75,72.0,65.16,31.44252
AirFryer,1978,4276,2018-07-24,22.8377,22.18,21.7364,0.75,91.3508,88.72,86.9456
AirFryer,1978,3467,2018-07-24,10.4306,13.32,3.04707,0.75,41.7224,53.28,12.18828
AirFryer,1978,3469,2018-07-24,1.4469,2.47,3.04707,0.75,5.7876,9.88,12.18828
AirFryer,1978,3470,2018-07-24,160.0,192.14,188.297,0.75,640.0,768.56,753.188
AirFryer,1978,3471,2018-07-24,20.2144,18.67,18.2966,0.75,80.8576,74.68,73.1864
AirFryer,1978,3472,2018-07-24,205.25,208.94,204.761,0.75,821.0,835.76,819.044
AirFryer,1978,3473,2018-07-24,18.8814,11.33,3.04707,0.75,75.5256,45.32,12.18828
AirFryer,1978,4277,2018-07-24,18.0,17.74,14.8284,0.75,72.0,70.96,59.3136
AirFryer,1978,4276,2018-07-23,22.8377,22.84,22.3832,0.75,91.3508,91.36,89.5328
AirFryer,1978,3467,2018-07-23,10.4306,14.12,4.57061,0.75,41.7224,56.48,18.28244
AirFryer,1978,3469,2018-07-23,1.4469,1.07,4.57061,0.75,5.7876,4.28,18.28244
AirFryer,1978,3470,2018-07-23,160.0,194.32,190.434,0.75,640.0,777.28,761.736
AirFryer,1978,3471,2018-07-23,20.2144,21.65,21.217,0.75,80.8576,86.6,84.868
AirFryer,1978,3472,2018-07-23,205.25,185.22,181.516,0.75,821.0,740.88,726.064
AirFryer,1978,3473,2018-07-23,18.8814,16.15,11.4572,0.75,75.5256,64.6,45.8288
AirFryer,1978,4277,2018-07-23,18.0,21.34,20.9132,0.75,72.0,85.36,83.6528
AirFryer,1978,3467,2018-07-22,10.4306,13.35,2.28531,0.75,41.7224,53.4,9.14124
AirFryer,1978,3469,2018-07-22,1.4469,3.14,2.28531,0.75,5.7876,12.56,9.14124
AirFryer,1978,3470,2018-07-22,160.0,205.33,201.223,0.75,640.0,821.32,804.892
AirFryer,1978,3471,2018-07-22,20.2144,21.52,11.467,0.75,80.8576,86.08,45.868
AirFryer,1978,3472,2018-07-22,205.25,218.25,213.885,0.75,821.0,873.0,855.54
AirFryer,1978,3473,2018-07-22,18.8814,16.01,2.28531,0.75,75.5256,64.04,9.14124
AirFryer,1978,4276,2018-07-22,22.8377,21.78,21.3444,0.75,91.3508,87.12,85.3776
AirFryer,1978,4277,2018-07-22,18.0,18.66,2.28531,0.75,72.0,74.64,9.14124
AirFryer,1978,3467,2018-07-21,10.4306,10.93,2.28531,0.75,41.7224,43.72,9.14124
AirFryer,1978,3469,2018-07-21,1.4469,1.68,2.28531,0.75,5.7876,6.72,9.14124
AirFryer,1978,3470,2018-07-21,160.0,206.29,202.164,0.75,640.0,825.16,808.656
AirFryer,1978,3471,2018-07-21,20.2144,21.56,2.28531,0.75,80.8576,86.24,9.14124
AirFryer,1978,3472,2018-07-21,205.25,219.25,214.865,0.75,821.0,877.0,859.46
AirFryer,1978,3473,2018-07-21,18.8814,16.7,2.28531,0.75,75.5256,66.8,9.14124
AirFryer,1978,4276,2018-07-21,22.8377,22.11,5.95943,0.75,91.3508,88.44,23.83772
AirFryer,1978,4277,2018-07-21,18.0,25.44,24.9312,0.75,72.0,101.76,99.7248
AirFryer,1978,3467,2018-07-20,10.4306,2.76,22.8531,0.75,41.7224,11.04,91.4124
AirFryer,1978,3469,2018-07-20,1.4469,1.55,22.8531,0.75,5.7876,6.2,91.4124
AirFryer,1978,3470,2018-07-20,160.0,204.53,173.85,0.75,640.0,818.12,695.4
AirFryer,1978,3471,2018-07-20,20.2144,20.07,7.91439,0.75,80.8576,80.28,31.65756
AirFryer,1978,3472,2018-07-20,205.25,192.2,163.37,0.75,821.0,768.8,653.48
AirFryer,1978,3473,2018-07-20,18.8814,14.43,22.8531,0.75,75.5256,57.72,91.4124
AirFryer,1978,4276,2018-07-20,22.8377,21.32,18.122,0.75,91.3508,85.28,72.488
AirFryer,1978,4277,2018-07-20,18.0,29.7,25.245,0.75,72.0,118.8,100.98
AirFryer,1978,3467,2018-07-19,10.4306,0.0,17.1398,0.75,41.7224,0.0,68.5592
AirFryer,1978,3469,2018-07-19,1.4469,0.0,17.1398,0.75,5.7876,0.0,68.5592
AirFryer,1978,3470,2018-07-19,160.0,197.37,167.764,0.75,640.0,789.48,671.056
AirFryer,1978,3471,2018-07-19,20.2144,23.26,19.6954,0.75,80.8576,93.04,78.7816
AirFryer,1978,3472,2018-07-19,205.25,203.97,173.374,0.75,821.0,815.88,693.496
AirFryer,1978,3473,2018-07-19,18.8814,12.64,17.1398,0.75,75.5256,50.56,68.5592
AirFryer,1978,4276,2018-07-19,22.8377,17.09,17.1398,0.75,91.3508,68.36,68.5592
AirFryer,1978,4277,2018-07-19,18.0,32.55,27.6675,0.75,72.0,130.2,110.67
AirFryer,1978,3467,2018-07-18,10.4306,0.0,0.131381,0.75,41.7224,0.0,0.525524
AirFryer,1978,3469,2018-07-18,1.4469,0.0,0.131381,0.75,5.7876,0.0,0.525524
AirFryer,1978,3470,2018-07-18,160.0,202.88,203.011,0.75,640.0,811.52,812.044
AirFryer,1978,3471,2018-07-18,20.2144,19.26,19.3914,0.75,80.8576,77.04,77.5656
AirFryer,1978,3472,2018-07-18,205.25,177.15,177.281,0.75,821.0,708.6,709.124
AirFryer,1978,3473,2018-07-18,18.8814,11.35,11.4814,0.75,75.5256,45.4,45.9256
AirFryer,1978,4276,2018-07-18,22.8377,17.04,17.1714,0.75,91.3508,68.16,68.6856
AirFryer,1978,4277,2018-07-18,18.0,28.33,28.4614,0.75,72.0,113.32,113.8456
AirFryer,1978,3467,2018-07-17,10.4306,8.52,13.7118,0.75,41.7224,34.08,54.8472
AirFryer,1978,3469,2018-07-17,1.4469,0.28,13.7118,0.75,5.7876,1.12,54.8472
AirFryer,1978,3470,2018-07-17,160.0,216.78,184.263,0.75,640.0,867.12,737.052
AirFryer,1978,3471,2018-07-17,20.2144,20.04,13.7118,0.75,80.8576,80.16,54.8472
AirFryer,1978,3472,2018-07-17,205.25,213.48,181.458,0.75,821.0,853.92,725.832
AirFryer,1978,3473,2018-07-17,18.8814,16.63,13.7118,0.75,75.5256,66.52,54.8472
AirFryer,1978,4276,2018-07-17,22.8377,20.51,13.7118,0.75,91.3508,82.04,54.8472
AirFryer,1978,4277,2018-07-17,18.0,30.71,22.7809,0.75,72.0,122.84,91.1236
AirFryer,1978,3467,2018-07-16,10.4306,8.23,11.4265,0.75,41.7224,32.92,45.706
AirFryer,1978,3469,2018-07-16,1.4469,1.38,11.4265,0.75,5.7876,5.52,45.706
AirFryer,1978,3470,2018-07-16,160.0,243.08,206.618,0.75,640.0,972.32,826.472
AirFryer,1978,3471,2018-07-16,20.2144,18.76,11.4265,0.75,80.8576,75.04,45.706
AirFryer,1978,3472,2018-07-16,205.25,215.73,181.884,0.75,821.0,862.92,727.536
