ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd
Barbell Apparel,1641,1413,2018-07-21,32.5,36.28,36.28
Mystery Tackle Box,1656,1415,2018-07-21,12.25,12.24,12.24
Mystery Tackle Box,1656,1432,2018-07-21,1.82,2.46,2.46
Mystery Tackle Box,1656,1433,2018-07-21,1.81,1.8,1.18
Teri Jon,1630,1477,2018-07-21,2.98118,1.88,2.78059
Teri Jon,1630,1478,2018-07-21,5.9,5.2,6.10059
The Grand Voyage,1674,1520,2018-07-21,20.9677,16.08,21.8695
Ava Women,1729,1670,2018-07-21,193.0,104.38,127.05
Ava Women,1729,1672,2018-07-21,7.70114,11.39,34.0602
Ava Women,1729,1673,2018-07-21,34.0,28.92,51.5902
Gaia,1751,1941,2018-07-21,135.5,146.7,146.7
Gaia,1751,1942,2018-07-21,26.0,25.27,7.98621
weboost,1757,1954,2018-07-21,6.25,29.68,20.776
weboost,1757,1955,2018-07-21,9.95461,6.21,4.74546
Brian Gavin Diamonds,1538,1967,2018-07-21,1.25,2.99,1.1883
weboost,1757,1989,2018-07-21,11.25,8.18,4.74546
weboost,1757,1990,2018-07-21,10.0,11.34,4.74546
weboost,1757,1991,2018-07-21,10.0,20.27,12.4422
Barbell Apparel,1641,2070,2018-07-21,26.5,28.07,28.07
Mission Workshop,1793,2107,2018-07-21,4.0,6.7,6.82333
Mission Workshop,1793,2108,2018-07-21,20.75,16.06,16.1833
Vuori,1801,2216,2018-07-21,38.7153,35.54,34.9553
Black by Brian Gavin,1752,2258,2018-07-21,15.5,1.98,15.5
Chubbies,1774,2279,2018-07-21,24.0,20.88,25.2367
Chubbies,1774,2280,2018-07-21,5.25,4.49,8.84667
Chipolo,1821,2318,2018-07-21,12.75,16.23,16.4
Chipolo,1821,2321,2018-07-21,7.0,6.36,6.53
Chipolo,1821,2322,2018-07-21,6.25,2.9,3.07
Vuori,1801,2379,2018-07-21,83.75,87.51,87.51
Gaia,1751,2390,2018-07-21,129.166,135.98,135.98
Chubbies,1774,2391,2018-07-21,31.5,22.31,26.6667
inkbox,1845,2393,2018-07-21,109.908,104.63,108.294
inkbox,1845,2394,2018-07-21,121.299,119.25,122.914
FabFitFun,1840,2451,2018-07-21,333.5,254.52,268.347
Happy Socks,1838,2496,2018-07-21,34.0,3.58,12.4862
Vincero Collective,1864,2502,2018-07-21,160.25,161.07,185.627
Blink for Home,1867,2529,2018-07-21,60.0,70.59,87.4941
Blink for Home,1867,2530,2018-07-21,116.517,65.3,82.2041
Blink for Home,1867,2533,2018-07-21,159.25,133.65,150.554
Blink for Home,1867,2534,2018-07-21,14.5,13.11,30.0141
PrettyLitter,1874,2567,2018-07-21,12.5,14.2,20.7717
PrettyLitter,1874,2568,2018-07-21,29.5,11.37,17.9417
PrettyLitter,1874,2569,2018-07-21,10.0,7.69,14.2617
PrettyLitter,1874,2571,2018-07-21,26.25,17.01,23.5817
Motiv,1796,2625,2018-07-21,3.14,1.12,3.14
Happy Socks,1838,2671,2018-07-21,60.0,59.02,67.9262
Glossier,1885,2737,2018-07-21,100.0,79.51,77.6971
Glossier,1885,2741,2018-07-21,119.13,62.78,39.9835
Glossier,1885,2746,2018-07-21,127.5,281.64,275.218
LaCantina Doors,967,2757,2018-07-21,9.0,5.75,9.0
Five Four,1781,2789,2018-07-21,70.0,66.79,66.79
ICEMULE Coolers,1802,2794,2018-07-21,22.5,23.96,26.4567
ICEMULE Coolers,1802,2795,2018-07-21,10.0,4.25,6.74667
ICEMULE Coolers,1802,2797,2018-07-21,5.0,1.8,4.29667
Mission Workshop,1793,2808,2018-07-21,3.75,5.37,5.49333
Happy Socks,1838,2812,2018-07-21,68.0,75.24,84.1462
Five Four,1781,2832,2018-07-21,10.5,14.05,14.05
Threadbeast,1897,2836,2018-07-21,37.5,11.13,8.5652
Threadbeast,1897,2838,2018-07-21,28.5,34.0,33.32
Threadbeast,1897,2839,2018-07-21,47.0,52.26,51.2148
Threadbeast,1897,2840,2018-07-21,75.0,99.84,97.8432
New Republic,1906,2844,2018-07-21,37.5,40.01,52.54
New Republic,1906,2845,2018-07-21,62.5,34.93,47.46
True & Co.,1833,2852,2018-07-21,250.0,203.87,230.458
True & Co.,1833,2853,2018-07-21,112.5,130.18,156.768
True & Co.,1833,2854,2018-07-21,275.0,198.26,224.848
True & Co.,1833,2855,2018-07-21,75.0,73.84,100.427
BarkBox,1898,2859,2018-07-21,13.0,21.13,11.665
BarkBox,1898,2862,2018-07-21,22.0,23.35,7.63631
BarkBox,1898,2863,2018-07-21,25.0,23.43,21.1989
Candy Club,1913,2938,2018-07-21,31.5,20.97,29.5825
Candy Club,1913,2939,2018-07-21,12.5,8.25,16.8625
Candy Club,1913,2940,2018-07-21,31.5,18.61,27.2225
Candy Club,1913,2942,2018-07-21,16.25,9.47,18.0825
Glossier,1885,2949,2018-07-21,226.456,197.75,193.241
Glossier,1885,3108,2018-07-21,75.0,150.77,147.332
FabFitFun,1840,3119,2018-07-21,100.0,112.62,126.447
True Facet,1940,3175,2018-07-21,50.0,40.66,40.66
True Facet,1940,3176,2018-07-21,18.75,12.82,12.82
True Facet,1940,3179,2018-07-21,44.8408,59.75,59.75
True Facet,1940,3180,2018-07-21,11.5,12.16,11.8608
Pair of Thieves,1919,3218,2018-07-21,19.0,27.45,35.34
Pair of Thieves,1919,3219,2018-07-21,60.75,35.16,43.05
Pair of Thieves,1919,3222,2018-07-21,24.75,35.91,43.8
Pair of Thieves,1919,3223,2018-07-21,47.5,21.92,29.81
Huckberry,1975,3245,2018-07-21,42.5,48.8,48.8
Huckberry,1975,3246,2018-07-21,48.945,58.45,58.45
Huckberry,1975,3249,2018-07-21,55.61,57.85,57.85
Huckberry,1975,3251,2018-07-21,36.61,41.65,41.65
Huckberry,1975,3252,2018-07-21,28.9175,22.4,5.8325
FabFitFun,1840,3261,2018-07-21,360.885,430.33,444.157
FabFitFun,1840,3267,2018-07-21,450.25,364.45,378.277
Peragon,1960,3330,2018-07-21,24.25,23.48,23.48
Peragon,1960,3331,2018-07-21,4.09382,5.24,4.86382
prAna,1882,3352,2018-07-21,88.55,74.96,78.3913
prAna,1882,3353,2018-07-21,15.3941,16.89,20.3214
Powerdot,1991,3358,2018-07-21,60.06,73.31,71.8438
Powerdot,1991,3359,2018-07-21,8.20071,0.92,2.86126
Powerdot,1991,3360,2018-07-21,49.25,51.25,50.225
Rear View Safety,1989,3393,2018-07-21,7.25,5.53,5.53
Rear View Safety,1989,3396,2018-07-21,31.25,29.99,29.99
Rear View Safety,1989,3397,2018-07-21,4.68155,3.84,2.45155
Rear View Safety,1989,3398,2018-07-21,26.0,31.21,31.21
Augusta Sportswear,1942,3403,2018-07-21,36.25,36.0,39.4813
Augusta Sportswear,1942,3408,2018-07-21,9.30262,2.59,6.07131
AirFryer,1978,3467,2018-07-21,10.4306,10.93,2.28531
AirFryer,1978,3469,2018-07-21,1.4469,1.68,2.28531
AirFryer,1978,3470,2018-07-21,160.0,206.29,202.164
AirFryer,1978,3471,2018-07-21,20.2144,21.56,2.28531
AirFryer,1978,3472,2018-07-21,205.25,219.25,214.865
AirFryer,1978,3473,2018-07-21,18.8814,16.7,2.28531
My Organized Life,2024,3506,2018-07-21,4.74313,7.88,4.55025
My Organized Life,2024,3509,2018-07-21,5.75,15.27,12.5115
My Organized Life,2024,3510,2018-07-21,10.3304,3.97,3.76177
Vincero Collective,1864,3528,2018-07-21,258.25,207.27,231.827
Care/of,1947,3564,2018-07-21,70.257,49.19,118.107
Care/of,1947,3567,2018-07-21,120.257,3.49,72.407
FuelX Marketing,1750,3650,2018-07-21,19.8,3.2,9.06333
FuelX Marketing,1750,3655,2018-07-21,10.0,8.45,14.3133
Leesa Canada,2031,3667,2018-07-21,3.53964,6.7,0.453471
Leesa Canada,2031,3668,2018-07-21,0.766202,0.6,0.453471
Leesa Canada,2031,3670,2018-07-21,12.5,21.91,21.2319
Leesa Canada,2031,3674,2018-07-21,12.5,14.9,7.16696
FuelX Marketing,1750,3684,2018-07-21,9.9,10.46,16.3233
Glossier,1885,3685,2018-07-21,102.5,24.62,17.1141
EDC Skincare,2052,3696,2018-07-21,12.25,15.82,14.1878
EDC Skincare,2052,3697,2018-07-21,8.25,7.77,6.96834
EDC Skincare,2052,3698,2018-07-21,21.7,30.14,27.0304
EDC Skincare,2052,3699,2018-07-21,7.45609,6.61,6.02594
EDC Skincare,2052,3700,2018-07-21,8.75,7.17,4.19365
DAILYLOOK,2043,3715,2018-07-21,16.75,15.48,14.59
DAILYLOOK,2043,3718,2018-07-21,7.5,35.19,35.19
DAILYLOOK,2043,3719,2018-07-21,57.0,36.7,36.7
DAILYLOOK,2043,3720,2018-07-21,23.5,31.01,31.01
DAILYLOOK,2043,3721,2018-07-21,49.75,37.01,37.01
Beachbody,1782,3752,2018-07-21,560.75,555.5,605.331
Beachbody,1782,3754,2018-07-21,367.011,272.6,322.431
Copper Chef,2040,3760,2018-07-21,21.0,32.75,26.5088
Copper Chef,2040,3761,2018-07-21,7.0,15.36,1.82121
Copper Chef,2040,3765,2018-07-21,7.0,7.02,6.67
Franklin Sports,2066,3768,2018-07-21,11.925,10.03,10.4794
Franklin Sports,2066,3769,2018-07-21,9.695,10.22,10.6694
Franklin Sports,2066,3771,2018-07-21,12.5275,8.78,9.22937
Franklin Sports,2066,3776,2018-07-21,7.61,10.93,11.3794
Anine Bing,2067,3783,2018-07-21,28.7,59.09,25.97
Anine Bing,2067,3786,2018-07-21,8.4,15.22,11.13
Cuddle and Kind,2030,3808,2018-07-21,27.5,48.24,48.24
Cuddle and Kind,2030,3809,2018-07-21,28.0,21.36,21.36
Cuddle and Kind,2030,3810,2018-07-21,48.0,34.14,34.14
Cuddle and Kind,2030,3811,2018-07-21,9.0,6.08,5.63
Cuddle and Kind,2030,3812,2018-07-21,12.5,15.63,15.63
Boat Outfitters,2065,3815,2018-07-21,28.5,30.77,26.7623
Boat Outfitters,2065,3817,2018-07-21,28.75,40.83,35.5121
Boat Outfitters,2065,3819,2018-07-21,12.213,11.69,10.8565
Boat Outfitters,2065,3821,2018-07-21,13.8908,12.48,10.2229
Ava Women,1729,3869,2018-07-21,15.4696,14.8,37.4702
Mega Slam Hoops,2034,3889,2018-07-21,1.54247,0.91,0.936658
Mega Slam Hoops,2034,3893,2018-07-21,28.5,27.94,27.9667
Mega Slam Hoops,2034,3899,2018-07-21,32.4575,33.57,33.5967
Biossance,2068,3910,2018-07-21,36.55,34.43,37.643
Biossance,2068,3911,2018-07-21,30.0,30.07,33.283
The Grand Voyage,1674,3912,2018-07-21,9.59129,2.9,8.68951
Powerdot,1991,3913,2018-07-21,25.5521,20.36,18.1327
Vincero Collective,1864,3915,2018-07-21,181.5,157.99,182.547
Office Chairs USA,2023,3918,2018-07-21,12.5,16.33,16.33
Office Chairs USA,2023,3919,2018-07-21,9.50467,10.65,8.48468
Office Chairs USA,2023,3921,2018-07-21,19.75,16.94,16.94
GlobeIn,1580,3923,2018-07-21,15.5,18.42,18.932
GlobeIn,1580,3924,2018-07-21,17.6355,16.81,17.322
Public Rec Apparel,2084,3930,2018-07-21,28.75,32.8,33.4901
Public Rec Apparel,2084,3934,2018-07-21,14.0,4.88,5.57008
BarkBox,1898,3969,2018-07-21,20.0,79.03,71.5044
Threadbeast,1897,3986,2018-07-21,43.75,44.41,43.5218
OHMConnect,2088,3992,2018-07-21,32.76,8.7,27.4067
OHMConnect,2088,3993,2018-07-21,10.4,3.9,22.6067
OHMConnect,2088,3994,2018-07-21,65.0,39.44,58.1467
Public Rec Apparel,2084,4016,2018-07-21,17.5,21.77,22.4601
prAna,1882,4036,2018-07-21,12.5,14.3,17.7313
Biossance,2068,4046,2018-07-21,16.4521,6.35,9.56304
Lenny & Larry's,2112,4054,2018-07-21,26.2726,19.27,22.6419
Lenny & Larry's,2112,4057,2018-07-21,17.5,22.14,25.5119
Lenny & Larry's,2112,4058,2018-07-21,27.0,18.14,21.5119
Lenny & Larry's,2112,4059,2018-07-21,26.7,29.95,33.3219
Factor 75,2111,4083,2018-07-21,70.0,128.24,187.749
Factor 75,2111,4085,2018-07-21,46.2575,25.12,84.6295
Factor 75,2111,4086,2018-07-21,255.15,52.43,111.939
Factor 75,2111,4087,2018-07-21,52.5,46.22,105.729
Factor 75,2111,4088,2018-07-21,200.75,75.1,134.609
Original Grain,1899,4120,2018-07-21,62.5,77.79,93.5875
Original Grain,1899,4121,2018-07-21,121.75,70.86,86.6575
Original Grain,1899,4122,2018-07-21,35.0,15.23,31.0275
BarkBox,1898,4125,2018-07-21,25.0,13.18,11.665
BarkBox,1898,4127,2018-07-21,12.5,12.89,11.665
YogaClub,2039,4131,2018-07-21,80.0,16.37,38.9
Jewlr,2116,4141,2018-07-21,16.25,54.24,50.6361
Jewlr,2116,4145,2018-07-21,18.75,6.02,5.2325
Jewlr,2116,4147,2018-07-21,43.75,52.49,22.8814
Goodlife Clothing,2119,4154,2018-07-21,42.2782,35.04,37.7491
Goodlife Clothing,2119,4155,2018-07-21,2.5,3.62,6.32914
LaserAway,2099,4157,2018-07-21,47.325,41.63,45.1663
LaserAway,2099,4158,2018-07-21,13.0,12.29,15.8263
LaserAway,2099,4159,2018-07-21,6.25,0.88,4.41626
LaserAway,2099,4160,2018-07-21,2.75,0.38,3.91626
Lenny & Larry's,2112,4163,2018-07-21,24.817,15.93,19.3019
Original Grain,1899,4210,2018-07-21,25.0,17.18,32.9775
Teddy the Dog,2134,4238,2018-07-21,16.0,19.08,22.5212
Teddy the Dog,2134,4239,2018-07-21,30.75,20.08,23.5212
Teddy the Dog,2134,4241,2018-07-21,5.26359,2.53,5.9712
Goodlife Clothing,2119,4243,2018-07-21,27.25,22.05,24.7591
Goodlife Clothing,2119,4244,2018-07-21,3.00838,3.49,6.19914
Great Value Vacations,2132,4258,2018-07-21,7.5,6.98,3.75
Great Value Vacations,2132,4259,2018-07-21,7.5,30.55,21.385
Great Value Vacations,2132,4260,2018-07-21,7.5,6.11,3.75
Great Value Vacations,2132,4264,2018-07-21,7.5,8.1,4.865
Biossance,2068,4274,2018-07-21,37.2,36.5,39.713
AirFryer,1978,4276,2018-07-21,22.8377,22.11,5.95943
AirFryer,1978,4277,2018-07-21,18.0,25.44,24.9312
Public Rec Apparel,2084,4291,2018-07-21,2.49031,0.53,1.22008
Happy Socks,1838,4308,2018-07-21,20.0,19.87,28.7763
Happy Socks,1838,4309,2018-07-21,20.0,13.01,21.9163
FabFitFun,1840,4311,2018-07-21,113.0,126.58,140.407
Five Four,1781,4313,2018-07-21,7.0,12.05,6.66
YogaClub,2039,4319,2018-07-21,11.25,12.19,34.72
BarkBox,1898,4320,2018-07-21,50.0,53.83,48.7041
BarkBox,1898,4321,2018-07-21,50.0,47.57,43.0402
BarkBox,1898,4322,2018-07-21,118.75,123.07,111.351
Great Value Vacations,2132,4333,2018-07-21,7.5,7.09,3.75
BarkBox,1898,4334,2018-07-21,31.25,32.13,29.0704
PrettyLitter,1874,4366,2018-07-21,22.5,17.1,23.6717
PrettyLitter,1874,4367,2018-07-21,11.75,5.7,12.2717
Strideline Socks,2131,4384,2018-07-21,30.0,26.97,46.205
Strideline Socks,2131,4386,2018-07-21,44.75,9.31,28.545
Happy Socks,1838,4398,2018-07-21,58.0,46.87,55.7762
Happy Socks,1838,4406,2018-07-21,54.0,44.41,53.3162
Happy Socks,1838,4407,2018-07-21,26.0,6.75,15.6562
YogaClub,2039,4411,2018-07-21,23.75,18.85,41.38
Threadbeast,1897,4418,2018-07-21,7.5,6.3,4.785
Brian Gavin Diamonds,1538,925,2018-07-22,3.75,5.13,2.674
Brian Gavin Diamonds,1538,926,2018-07-22,6.09,8.52,5.964
Brian Gavin Diamonds,1538,954,2018-07-22,1.25,2.2,1.851
GlobeIn,1580,1112,2018-07-22,17.2324,13.64,14.272
GlobeIn,1580,1124,2018-07-22,13.25,11.38,12.012
Barbell Apparel,1641,1410,2018-07-22,8.0,13.7,0.68
Barbell Apparel,1641,1413,2018-07-22,32.5,39.46,39.46
Mystery Tackle Box,1656,1415,2018-07-22,12.25,12.37,12.37
Mystery Tackle Box,1656,1432,2018-07-22,1.82,2.61,2.61
Mystery Tackle Box,1656,1433,2018-07-22,1.81,1.77,0.9
Teri Jon,1630,1477,2018-07-22,2.98118,3.06,3.19559
Teri Jon,1630,1478,2018-07-22,5.9,5.55,5.68559
The Grand Voyage,1674,1520,2018-07-22,20.9677,16.57,21.8695
Ava Women,1729,1670,2018-07-22,193.0,103.56,127.9
Ava Women,1729,1672,2018-07-22,7.70114,7.36,31.7002
Ava Women,1729,1673,2018-07-22,34.0,26.95,51.2902
Gaia,1751,1941,2018-07-22,135.5,135.57,136.119
Gaia,1751,1942,2018-07-22,26.0,29.44,29.9887
weboost,1757,1954,2018-07-22,6.25,31.86,22.302
weboost,1757,1955,2018-07-22,9.95461,5.76,4.74546
Brian Gavin Diamonds,1538,1967,2018-07-22,1.25,3.08,1.851
weboost,1757,1989,2018-07-22,11.25,7.31,4.74546
weboost,1757,1990,2018-07-22,10.0,11.57,4.74546
weboost,1757,1991,2018-07-22,10.0,20.79,10.9162
Barbell Apparel,1641,2070,2018-07-22,26.5,26.86,26.86
Mission Workshop,1793,2107,2018-07-22,4.0,8.34,4.46
Mission Workshop,1793,2108,2018-07-22,20.75,14.84,14.84
Vuori,1801,2216,2018-07-22,38.7153,38.07,29.7853
Black by Brian Gavin,1752,2258,2018-07-22,15.5,1.85,15.5
Chubbies,1774,2279,2018-07-22,24.0,17.22,18.1867
Chubbies,1774,2280,2018-07-22,5.25,6.8,7.76667
Chipolo,1821,2318,2018-07-22,12.75,15.9,16.46
Chipolo,1821,2321,2018-07-22,7.0,6.93,7.49
Chipolo,1821,2322,2018-07-22,6.25,1.49,2.05
Vuori,1801,2379,2018-07-22,83.75,92.68,92.68
Gaia,1751,2390,2018-07-22,129.166,124.01,124.559
Chubbies,1774,2391,2018-07-22,31.5,33.83,34.7967
inkbox,1845,2393,2018-07-22,109.908,102.74,104.824
inkbox,1845,2394,2018-07-22,121.299,124.3,126.384
FabFitFun,1840,2451,2018-07-22,333.5,232.45,243.919
Happy Socks,1838,2496,2018-07-22,34.0,33.14,39.4625
Vincero Collective,1864,2502,2018-07-22,160.25,149.39,173.123
Blink for Home,1867,2529,2018-07-22,60.0,69.04,84.8691
Blink for Home,1867,2530,2018-07-22,116.517,75.57,91.3991
Blink for Home,1867,2533,2018-07-22,159.25,130.7,146.529
Blink for Home,1867,2534,2018-07-22,14.5,11.64,27.4691
PrettyLitter,1874,2567,2018-07-22,12.5,9.22,15.9483
PrettyLitter,1874,2568,2018-07-22,29.5,7.93,14.6583
PrettyLitter,1874,2569,2018-07-22,10.0,7.95,14.6783
PrettyLitter,1874,2571,2018-07-22,26.25,22.46,29.1883
Motiv,1796,2625,2018-07-22,3.14,1.28,3.14
Happy Socks,1838,2671,2018-07-22,60.0,65.72,72.0425
Glossier,1885,2737,2018-07-22,100.0,91.35,93.5427
Glossier,1885,2741,2018-07-22,119.13,57.11,59.3027
Glossier,1885,2746,2018-07-22,127.5,253.46,255.653
LaCantina Doors,967,2757,2018-07-22,9.0,9.83,9.0
Five Four,1781,2789,2018-07-22,70.0,92.35,65.515
ICEMULE Coolers,1802,2794,2018-07-22,22.5,28.11,29.0333
ICEMULE Coolers,1802,2795,2018-07-22,10.0,5.1,6.02333
ICEMULE Coolers,1802,2797,2018-07-22,5.0,1.52,2.44333
Mission Workshop,1793,2808,2018-07-22,3.75,9.2,9.2
Happy Socks,1838,2812,2018-07-22,68.0,66.86,73.1825
Five Four,1781,2832,2018-07-22,10.5,19.69,10.9925
Threadbeast,1897,2836,2018-07-22,37.5,13.41,13.41
Threadbeast,1897,2838,2018-07-22,28.5,26.75,26.75
Threadbeast,1897,2839,2018-07-22,47.0,51.17,51.17
Threadbeast,1897,2840,2018-07-22,75.0,99.29,99.29
New Republic,1906,2844,2018-07-22,37.5,48.78,52.73
New Republic,1906,2845,2018-07-22,62.5,43.32,47.27
True & Co.,1833,2852,2018-07-22,250.0,211.3,237.745
True & Co.,1833,2853,2018-07-22,112.5,119.66,146.105
True & Co.,1833,2854,2018-07-22,275.0,206.96,233.405
True & Co.,1833,2855,2018-07-22,75.0,68.8,95.245
BarkBox,1898,2859,2018-07-22,13.0,19.59,0.146439
BarkBox,1898,2862,2018-07-22,22.0,21.73,21.2141
BarkBox,1898,2863,2018-07-22,25.0,23.21,22.659
Candy Club,1913,2938,2018-07-22,30.0,19.53,30.45
Candy Club,1913,2939,2018-07-22,37.5,8.49,19.41
Candy Club,1913,2940,2018-07-22,16.25,17.01,27.93
Candy Club,1913,2942,2018-07-22,16.25,11.29,22.21
Glossier,1885,2949,2018-07-22,226.456,158.22,160.413
Aurate,1935,3056,2018-07-22,100.0,86.36,119.887
Aurate,1935,3057,2018-07-22,175.0,59.28,92.8067
Aurate,1935,3058,2018-07-22,125.0,33.62,67.1467
Aurate,1935,3059,2018-07-22,66.25,60.25,93.7767
Glossier,1885,3108,2018-07-22,75.0,135.83,138.023
FabFitFun,1840,3119,2018-07-22,100.0,126.95,138.419
True Facet,1940,3175,2018-07-22,50.0,15.97,23.7477
True Facet,1940,3176,2018-07-22,18.75,17.3,25.0777
True Facet,1940,3179,2018-07-22,44.8408,49.13,56.9077
True Facet,1940,3180,2018-07-22,11.5,11.58,19.3577
Pair of Thieves,1919,3218,2018-07-22,19.0,19.84,32.22
Pair of Thieves,1919,3219,2018-07-22,60.75,32.76,45.14
Pair of Thieves,1919,3222,2018-07-22,24.75,27.66,40.04
Pair of Thieves,1919,3223,2018-07-22,47.5,22.22,34.6
Huckberry,1975,3245,2018-07-22,42.5,43.75,43.75
Huckberry,1975,3246,2018-07-22,48.945,58.81,58.81
Huckberry,1975,3249,2018-07-22,55.61,59.8,59.8
Huckberry,1975,3251,2018-07-22,36.61,42.66,42.66
Huckberry,1975,3252,2018-07-22,28.9175,29.9,7.5625
FabFitFun,1840,3261,2018-07-22,360.885,411.62,423.089
FabFitFun,1840,3267,2018-07-22,450.25,355.84,367.309
Peragon,1960,3330,2018-07-22,24.25,25.37,25.37
Peragon,1960,3331,2018-07-22,4.09382,4.0,2.97382
prAna,1882,3352,2018-07-22,88.55,84.33,84.33
prAna,1882,3353,2018-07-22,15.3941,21.62,21.62
Powerdot,1991,3358,2018-07-22,60.06,72.81,71.3538
Powerdot,1991,3359,2018-07-22,8.20071,0.74,2.86126
Powerdot,1991,3360,2018-07-22,49.25,51.71,50.6758
Rear View Safety,1989,3393,2018-07-22,7.25,2.9,4.01039
Rear View Safety,1989,3396,2018-07-22,31.25,31.85,32.9604
Rear View Safety,1989,3397,2018-07-22,4.68155,3.93,5.04039
Rear View Safety,1989,3398,2018-07-22,26.0,26.06,27.1704
Augusta Sportswear,1942,3403,2018-07-22,36.25,35.54,37.1513
Augusta Sportswear,1942,3408,2018-07-22,9.30262,6.79,8.40131
AirFryer,1978,3467,2018-07-22,10.4306,13.35,2.28531
AirFryer,1978,3469,2018-07-22,1.4469,3.14,2.28531
AirFryer,1978,3470,2018-07-22,160.0,205.33,201.223
AirFryer,1978,3471,2018-07-22,20.2144,21.52,11.467
AirFryer,1978,3472,2018-07-22,205.25,218.25,213.885
AirFryer,1978,3473,2018-07-22,18.8814,16.01,2.28531
My Organized Life,2024,3506,2018-07-22,4.74313,7.12,7.12
My Organized Life,2024,3509,2018-07-22,5.75,13.13,13.13
My Organized Life,2024,3510,2018-07-22,10.3304,5.87,0.573484
Vincero Collective,1864,3528,2018-07-22,258.25,223.16,246.893
Care/of,1947,3564,2018-07-22,70.257,50.5,88.462
Care/of,1947,3567,2018-07-22,120.257,64.09,102.052
FuelX Marketing,1750,3650,2018-07-22,19.8,0.0,7.06
FuelX Marketing,1750,3655,2018-07-22,10.0,8.0,15.06
Leesa Canada,2031,3667,2018-07-22,3.53964,6.87,0.553471
Leesa Canada,2031,3668,2018-07-22,0.766202,0.7,0.553471
Leesa Canada,2031,3670,2018-07-22,12.5,26.0,25.0179
Leesa Canada,2031,3674,2018-07-22,12.5,13.93,3.18097
FuelX Marketing,1750,3684,2018-07-22,9.9,10.52,17.58
Glossier,1885,3685,2018-07-22,102.5,41.46,43.6527
EDC Skincare,2052,3696,2018-07-22,12.25,19.62,15.1603
EDC Skincare,2052,3697,2018-07-22,8.25,7.09,6.63797
EDC Skincare,2052,3698,2018-07-22,21.7,35.44,27.3843
EDC Skincare,2052,3699,2018-07-22,7.45609,7.34,2.58551
EDC Skincare,2052,3700,2018-07-22,8.75,6.93,6.63797
DAILYLOOK,2043,3715,2018-07-22,16.75,16.56,16.668
DAILYLOOK,2043,3718,2018-07-22,7.5,33.04,33.148
DAILYLOOK,2043,3719,2018-07-22,57.0,37.32,37.428
DAILYLOOK,2043,3720,2018-07-22,23.5,30.12,30.228
DAILYLOOK,2043,3721,2018-07-22,49.75,36.92,37.028
Beachbody,1782,3752,2018-07-22,560.75,618.92,618.92
Beachbody,1782,3754,2018-07-22,367.011,330.29,308.841
Copper Chef,2040,3760,2018-07-22,21.0,35.02,24.75
Copper Chef,2040,3761,2018-07-22,7.0,13.09,5.125
Copper Chef,2040,3765,2018-07-22,7.0,5.3,5.125
Franklin Sports,2066,3768,2018-07-22,11.925,12.32,12.32
Franklin Sports,2066,3769,2018-07-22,9.695,9.5,9.1875
Franklin Sports,2066,3771,2018-07-22,12.5275,9.88,9.88
Franklin Sports,2066,3776,2018-07-22,7.61,10.37,10.37
Anine Bing,2067,3783,2018-07-22,37.1,70.21,38.325
Anine Bing,2067,3786,2018-07-22,15.4,14.7,14.175
Cuddle and Kind,2030,3808,2018-07-22,27.5,44.65,47.018
Cuddle and Kind,2030,3809,2018-07-22,28.0,11.2,13.568
Cuddle and Kind,2030,3810,2018-07-22,48.0,36.83,39.198
Cuddle and Kind,2030,3811,2018-07-22,9.0,5.93,8.298
Cuddle and Kind,2030,3812,2018-07-22,12.5,14.55,16.918
Boat Outfitters,2065,3815,2018-07-22,28.5,30.85,26.7172
Boat Outfitters,2065,3817,2018-07-22,28.75,39.6,34.295
Boat Outfitters,2065,3819,2018-07-22,12.213,12.0,11.1665
Boat Outfitters,2065,3821,2018-07-22,13.8908,13.69,11.1751
Ava Women,1729,3869,2018-07-22,15.4696,14.94,39.2802
Mega Slam Hoops,2034,3889,2018-07-22,1.54247,1.11,1.09997
Mega Slam Hoops,2034,3893,2018-07-22,28.5,28.58,28.58
Mega Slam Hoops,2034,3899,2018-07-22,32.4575,32.82,32.82
Biossance,2068,3910,2018-07-22,36.55,35.5,38.568
Biossance,2068,3911,2018-07-22,30.0,30.03,33.098
The Grand Voyage,1674,3912,2018-07-22,9.59129,3.39,8.68951
Powerdot,1991,3913,2018-07-22,25.5521,20.92,18.1719
Vincero Collective,1864,3915,2018-07-22,181.5,156.25,179.983
Office Chairs USA,2023,3918,2018-07-22,12.5,14.65,14.65
Office Chairs USA,2023,3919,2018-07-22,9.50467,10.43,8.43468
Office Chairs USA,2023,3921,2018-07-22,19.75,18.67,18.67
GlobeIn,1580,3923,2018-07-22,15.5,18.89,19.522
GlobeIn,1580,3924,2018-07-22,17.6355,17.18,17.812
Public Rec Apparel,2084,3930,2018-07-22,28.75,35.86,35.86
Public Rec Apparel,2084,3934,2018-07-22,14.0,6.81,6.81
BarkBox,1898,3969,2018-07-22,20.0,76.62,74.8009
Threadbeast,1897,3986,2018-07-22,43.75,45.0,45.0
OHMConnect,2088,3992,2018-07-22,32.76,5.94,26.73
OHMConnect,2088,3993,2018-07-22,10.4,5.2,25.99
OHMConnect,2088,3994,2018-07-22,65.0,34.65,55.44
Public Rec Apparel,2084,4016,2018-07-22,17.5,19.8,19.8
